person_id,id,Name,Character,Role,Imdb_id
81002,ET0803735,Adrian Curran,Young Cockeye,ACTOR,7569094386
712557,ET0803735,Julie Cohen,Young Peggy,ACTOR,7569094386
81003,ET0803735,Noah Moazezi,Dominic,ACTOR,7569094386
5750,ET0803735,James Russo,Bugsy,ACTOR,7569094386
9470,ET0803735,Clem Caserta,Al Capuano,ACTOR,7569094386
81007,ET0803735,Frank Sisto,Fred Capuano,ACTOR,7569094386
30012,ET0803735,Jerry Strivelli,Johnny Capuano,ACTOR,7569094386
81008,ET0803735,Mike Gendel,Irving Gold,ACTOR,7569094386
81009,ET0803735,Sandra Solberg,Friend of Young Deborah,ACTOR,7569094386
81006,ET0803735,Margherita Pace,Young Deborah (Double),ACTOR,7569094386
5684,ET0803735,Paul Herman,Monkey,ACTOR,7569094386
111590,ET0803735,Bruno Iannone,Thug,ACTOR,7569094386
61606,ET0803735,Bruno Bilotta,Chinese Theater Spectator (uncredited),ACTOR,7569094386
29073,ET0803735,Ray Dittrich,Trigger,ACTOR,7569094386
11550,ET0803735,Richard Foronjy,Officer Whitey,ACTOR,7569094386
20581,ET0803735,Mario Brega,Mandy,ACTOR,7569094386
752070,ET0803735,Angelo Florio,Willie the Ape,ACTOR,7569094386
5940,ET0803735,Marcia Jean Kurtz,Maxs Mother,ACTOR,7569094386
821438,ET0803735,Gerard Murphy,Crowning,ACTOR,7569094386
112286,ET0803735,Dutch Miller,Van Linden,ACTOR,7569094386
17817,ET0803735,Robert Harper,Sharkey,ACTOR,7569094386
302112,ET0803735,Amy Ryder,Peggy,ACTOR,7569094386
476911,ET0803735,Karen Shallo,Mrs. Aiello,ACTOR,7569094386
1341561,ET0803735,Frankie Caserta,Bugsys Gang,ACTOR,7569094386
1341749,ET0803735,Joey Marzella,Bugsys Gang,ACTOR,7569094386
298686,ET0803735,Marvin Scott,Interviewer,ACTOR,7569094386
1341620,ET0803735,Ann Neville,Girl in Coffin,ACTOR,7569094386
551078,ET0803735,Joey Faye,Adorable Old Man,ACTOR,7569094386
1341629,ET0803735,Linda Ipanema,Nurse Thompson,ACTOR,7569094386
116852,ET0803735,Tandy Cronyn,Reporter 1,ACTOR,7569094386
469888,ET0803735,Richard Zobel,Reporter 2,ACTOR,7569094386
17146,ET0803735,Baxter Harris,Reporter 3,ACTOR,7569094386
1594,ET0803735,Arnon Milchan,Chauffeur,ACTOR,7569094386
1341752,ET0803735,Marty Licata,Cemetery Caretaker,ACTOR,7569094386
6642,ET0803735,Estelle Harris,Peggys Mother,ACTOR,7569094386
1341618,ET0803735,Gerritt Debeer,Drunk,ACTOR,7569094386
1030723,ET0803735,Alexander Godfrey,Newstand Man,ACTOR,7569094386
1419294,ET0803735,Cliff Cudney,Mounted Policeman,ACTOR,7569094386
1341539,ET0803735,Paul Farentino,2nd Mounted Policeman,ACTOR,7569094386
924004,ET0803735,Bruce Bahrenburg,Sgt. P. Halloran,ACTOR,7569094386
1341479,ET0803735,Mort Freeman,Street Singer,ACTOR,7569094386
1341416,ET0803735,Massimo Liti,Young Macrò,ACTOR,7569094386
1341637,ET0803735,Jay Zeely,Foreman,ACTOR,7569094386
47416,ET0803735,Salvatore Billa,One of Beefys Thugs (uncredited),ACTOR,7569094386
1341643,ET0803735,Greg Anthony,Bar Room Patron (uncredited),ACTOR,7569094386
94114,ET0803735,Scott Coffey,Bugsys Gang (uncredited),ACTOR,7569094386
1341529,ET0803735,Matteo Cafiso,Boy in Park (uncredited),ACTOR,7569094386
1341460,ET0803735,Nunzio Giuliani,Speakeasy Drum Player (uncredited),ACTOR,7569094386
1341491,ET0803735,Nelson Camp,Newspaper Salesman (uncredited),ACTOR,7569094386
1341417,ET0803735,Dario Iori,Speakeasy Banjo Player (uncredited),ACTOR,7569094386
1341484,ET0803735,Ole Jorgensen,Speakeasy Percussionist (uncredited),ACTOR,7569094386
434738,ET0803735,Francesca Leone,David Baileys Girlfriend (uncredited),ACTOR,7569094386
1341412,ET0803735,Chuck Low,Deborah Gellys Father (uncredited),ACTOR,7569094386
469679,ET0803735,Ron Nummi,Waiter (uncredited),ACTOR,7569094386
1341712,ET0803735,Ryan Paris,Speakeasy Patron (uncredited),ACTOR,7569094386
1341601,ET0803735,Nicola Roberto,Speakeasy Trumpet Player (uncredited),ACTOR,7569094386
543125,ET0803735,Gianni Sanjust,Speakeasy Clarinet Player (uncredited),ACTOR,7569094386
488781,ET0803735,Alex Serra,Speakeasy Vocalist (uncredited),ACTOR,7569094386
551439,ET0803735,Susan Spafford,Nurse (uncredited),ACTOR,7569094386
120119,ET0803735,Mark Frazer,Pimp (uncredited),ACTOR,7569094386
506691,ET0803735,Maria Pia Monicelli,Prostitute (uncredited),ACTOR,7569094386
7205,ET0803735,Louise Fletcher,Riverdale Cemetery Director (uncredited),ACTOR,7569094386
37242,ET0803735,Sergio Leone,,DIRECTOR,7569094386
5455,ET0803736,Billy Crystal,Harry Burns,ACTOR,7569094387
20759,ET0803736,Meg Ryan,Sally Albright,ACTOR,7569094387
1990,ET0803736,Carrie Fisher,Marie,ACTOR,7569094387
10428,ET0803736,Bruno Kirby,Jess,ACTOR,7569094387
20760,ET0803736,Steven Ford,Joe,ACTOR,7569094387
20761,ET0803736,Lisa Jane Persky,Alice,ACTOR,7569094387
20762,ET0803736,Michelle Nicastro,Amanda,ACTOR,7569094387
20763,ET0803736,Gretchen Palmer,Stewardess,ACTOR,7569094387
20764,ET0803736,Robert Alan Beuth,Man on Aisle,ACTOR,7569094387
20765,ET0803736,David Burdick,9 Year Old Boy,ACTOR,7569094387
20766,ET0803736,Joe Viviani,Judge,ACTOR,7569094387
193,ET0803736,Harley Jane Kozak,Helen,ACTOR,7569094387
20767,ET0803736,Joseph Hunt,Waiter at Wedding,ACTOR,7569094387
20768,ET0803736,Kevin Rooney,Ira,ACTOR,7569094387
20769,ET0803736,Franc Luz,Julian,ACTOR,7569094387
4372,ET0803736,Tracy Reiner,Emily,ACTOR,7569094387
28497,ET0803736,Kyle T. Heffner,Gary,ACTOR,7569094387
1379831,ET0803736,Kimberley LaMarque,Waitress,ACTOR,7569094387
1542517,ET0803736,Stacey Katzin,Hostess,ACTOR,7569094387
511536,ET0803736,Estelle Reiner,Older Woman Customer,ACTOR,7569094387
1426149,ET0803736,John Arceri,Christmas Tree Salesman,ACTOR,7569094387
14912,ET0803736,Connie Sawyer,Documentary Couple,ACTOR,7569094387
1542521,ET0803736,Kuno Sponholz,Documentary Couple,ACTOR,7569094387
64874,ET0803736,Katherine Squire,Documentary Couple,ACTOR,7569094387
527062,ET0803736,Frances Chaney,Documentary Couple,ACTOR,7569094387
1685004,ET0803736,Bernie Hern,Documentary Couple,ACTOR,7569094387
1542527,ET0803736,Rose Wright,Documentary Couple,ACTOR,7569094387
1542221,ET0803736,Aldo Rossi,Documentary Couple,ACTOR,7569094387
10953,ET0803736,Dona Hardy,Documentary Couple,ACTOR,7569094387
482193,ET0803736,Peter Pan,Documentary Couple,ACTOR,7569094387
449834,ET0803736,Jane Chung,Documentary Couple,ACTOR,7569094387
441178,ET0803736,Bob Ader,Tap Dancer (uncredited),ACTOR,7569094387
753907,ET0803736,Jeff Dlugolecki,College Student (uncredited),ACTOR,7569094387
190530,ET0803736,Nicholas Glaeser,Waiter (uncredited),ACTOR,7569094387
1180233,ET0803736,Randy James,Diner Patron (uncredited),ACTOR,7569094387
1039530,ET0803736,Stanley Moore,Truck Driver (uncredited),ACTOR,7569094387
41501,ET0803736,Larry Sherman,Dinner (uncredited),ACTOR,7569094387
810433,ET0803736,Marilyn Spanier,Tap Dancer (uncredited),ACTOR,7569094387
44401,ET0803736,John Speredakos,New Years Partygoer (uncredited),ACTOR,7569094387
1060145,ET0803736,Terry Vaughan,Giants Fan (uncredited),ACTOR,7569094387
7139,ET0803736,Anthony Welch,Restaurant Patron (uncredited),ACTOR,7569094387
224,ET0803736,Rob Reiner,,DIRECTOR,7569094387
12317,BQ7445619,Judith Hoag,April ONeal,ACTOR,8526808354
3293,BQ7445619,Elias Koteas,Casey Jones,ACTOR,8526808354
26077,BQ7445619,Josh Pais,Raphael (voice) or Passenger In Cab,ACTOR,8526808354
57900,BQ7445619,David Forman,Leonardo or Gang Member,ACTOR,8526808354
57137,BQ7445619,Brian Tochi,Leonardo (Voice),ACTOR,8526808354
205549,BQ7445619,Leif Tilden,Donatello or Foot Messenger,ACTOR,8526808354
16808,BQ7445619,Corey Feldman,Donatello (Voice),ACTOR,8526808354
170015,BQ7445619,Michelan Sisti,Michaelangelo or Pizza Man,ACTOR,8526808354
29485,BQ7445619,Robbie Rist,Michaelangelo (Voice),ACTOR,8526808354
45486,BQ7445619,Kevin Clash,Splinter (Voice),ACTOR,8526808354
4053,BQ7445619,James Saito,The Shredder or Oroko Saki,ACTOR,8526808354
38983,BQ7445619,David McCharen,The Shredder or Oroku Saki (voice),ACTOR,8526808354
37021,BQ7445619,Toshishiro Obata,Tatsu,ACTOR,8526808354
26704,BQ7445619,Michael McConnohie,Tatsu (voice),ACTOR,8526808354
183605,BQ7445619,Michael Turney,Danny Pennington,ACTOR,8526808354
3840,BQ7445619,Jay Patterson,Charles Pennington,ACTOR,8526808354
26893,BQ7445619,Raymond Serra,Chief Sterns,ACTOR,8526808354
7156,BQ7445619,Sam Rockwell,Head Thug,ACTOR,8526808354
637407,BQ7445619,Kenn Scott,Talkative Foot #2 (as Kenn Troum),ACTOR,8526808354
148004,BQ7445619,Kevin Eastman,Citizen (uncredited),ACTOR,8526808354
43260,BQ7445619,Skeet Ulrich,Thug (uncredited),ACTOR,8526808354
41524,BQ7445619,Scott Wolf,Thug (uncredited),ACTOR,8526808354
43323,BQ7445619,Steve Barron,,DIRECTOR,8526808354
11091,ET0803738,Matthew Modine,Pvt. Joker,ACTOR,7569094389
4704,ET0803738,Adam Baldwin,Animal Mother,ACTOR,7569094389
6432,ET0803738,Vincent DOnofrio,Pvt. Pyle,ACTOR,7569094389
6647,ET0803738,R. Lee Ermey,Gny. Sgt. Hartman,ACTOR,7569094389
32851,ET0803738,Dorian Harewood,Eightball,ACTOR,7569094389
17675,ET0803738,Arliss Howard,Pvt. Cowboy,ACTOR,7569094389
24205,ET0803738,Kevyn Major Howard,Rafterman,ACTOR,7569094389
1314,ET0803738,Ed ORoss,Lt. Touchdown,ACTOR,7569094389
62513,ET0803738,John Terry,Lt. Lockhart,ACTOR,7569094389
11655,ET0803738,Bruce Boa,Poge Colonel,ACTOR,7569094389
205944,ET0803738,Kieron Jecchinis,Crazy Earl,ACTOR,7569094389
28624,ET0803738,Jon Stafford,Doc Jay,ACTOR,7569094389
126879,ET0803738,Tim Colceri,Doorgunner,ACTOR,7569094389
90057,ET0803738,Peter Edmund,Snowball,ACTOR,7569094389
32191,ET0803738,Kirk Taylor,Payback,ACTOR,7569094389
50869,ET0803738,Ian Tyler,Lt. Cleves,ACTOR,7569094389
207528,ET0803738,Gary Landon Mills,Donlon,ACTOR,7569094389
112301,ET0803738,Sal Lopez,T.H.E. Rock,ACTOR,7569094389
11743,ET0803738,Papillon Soo,Da Nang Hooker,ACTOR,7569094389
207531,ET0803738,Ngoc Le,VC Sniper,ACTOR,7569094389
207535,ET0803738,Tan Hung Francione,ARVN Pimp,ACTOR,7569094389
182569,ET0803738,Marcus DAmico,Hand Job,ACTOR,7569094389
207536,ET0803738,Costas Dino Chimona,Chili,ACTOR,7569094389
207532,ET0803738,Keith Hodiak,Daddy D.A.,ACTOR,7569094389
207533,ET0803738,Peter Merrill,TV Journalist,ACTOR,7569094389
598789,ET0803738,Herbert Norville,Daytona Dave,ACTOR,7569094389
479173,ET0803738,Gil Kopel,Stork,ACTOR,7569094389
207529,ET0803738,Philip Bailey,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
1876841,ET0803738,Robert E. Hartenberger,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
44991,ET0803738,Steve Hudson,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
207530,ET0803738,John Curtis,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
93627,ET0803738,Chris Maybach,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
207363,ET0803738,Gary Smith,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
207364,ET0803738,Michael Anthony Williams,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
207365,ET0803738,John Wilson,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
784634,ET0803738,Tony Carey,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
207366,ET0803738,Vivian Kubrick,News Camera Operator at Mass Grave (uncredited),ACTOR,7569094389
21108,ET0803738,Stanley Kubrick,Murphy (voice) (uncredited),ACTOR,7569094389
46486,ET0803738,David Palffy,Mass Grave Soldier (uncredited),ACTOR,7569094389
207367,ET0803738,John Ward,TV Camera Operator (uncredited),ACTOR,7569094389
1787928,ET0803738,David George,Parris Island Recruit and Vietnam Platoon,ACTOR,7569094389
21108,ET0803738,Stanley Kubrick,,DIRECTOR,7569094389
19492,ET0803739,Keith Gordon,Arnie Cunningham,ACTOR,7569094390
11098,ET0803739,John Stockwell,Dennis Guilder,ACTOR,7569094390
65605,ET0803739,Alexandra Paul,Leigh Cabot,ACTOR,7569094390
7650,ET0803739,Robert Prosky,Will Darnell,ACTOR,7569094390
7912,ET0803739,Harry Dean Stanton,Rudolph Junkins,ACTOR,7569094390
91964,ET0803739,Christine Belford,Regina Cunningham,ACTOR,7569094390
12079,ET0803739,Roberts Blossom,George LeBay,ACTOR,7569094390
91965,ET0803739,William Ostrander,Buddy Repperton,ACTOR,7569094390
91966,ET0803739,David Spielberg,Mr. Casey,ACTOR,7569094390
589836,ET0803739,Malcolm Danare,Moochie Welch,ACTOR,7569094390
8415,ET0803739,Steven Tash,Richard Trelawney,ACTOR,7569094390
36356,ET0803739,Stuart Charno,Don Vandenberg,ACTOR,7569094390
12407,ET0803739,Kelly Preston,Roseanne,ACTOR,7569094390
